"","Col_Shade_1_replicate1","Col_Shade_1_replicate2","Col_Sun_1_replicate1","Col_Sun_1_replicate2","Col_Shade_4_replicate1","Col_Shade_4_replicate2","Col_Sun_4_replicate1","Col_Sun_4_replicate2"
"AT5G44416",0,0,0,0,0,0,0,0
"AT5G44417",0,0,0,0,0,0,0,0
"AT5G44418",0,0,0,0,0,0,0,0
"AT5G44420",0,0,0,0.279103388768565,0.856345221491218,0,0,0
"AT5G44430",0,0,0,0,0,0,0,0
"AT5G44440",0,0,0.498104609335732,0,5.99441655043853,1.74384006000808,0.441056937092665,0.237424029539068
"AT5G44450",21.6302923798594,18.9682724525383,23.6599689434473,23.1655812677909,23.9776662017541,18.8916006500875,24.2581315400966,30.6276998105398
"AT5G44460",0,0,0,0,0,0,0,0
"AT5G44470",0,0,0,0,0,0,0,0
"AT5G44480",1.08151461899297,2.29918453970161,2.49052304667866,4.7447576090656,0.856345221491218,2.61576009001212,1.98475621691699,2.61166432492975
"AT5G44490",5.40757309496485,2.87398067462701,5.23009839802519,5.02386099783417,4.28172610745609,4.3596001500202,5.29268324511198,3.08651238400788
"AT5G44495",0,0,0,0,0,0,0,0
"AT5G44500",11.6803578851241,10.63372849612,10.9583014053861,13.9551694384282,13.7015235438595,11.9162404100552,13.6727650498726,13.0583216246487
"AT5G44510",21.6302923798594,21.8422531271653,23.1618643341116,24.8402016004023,18.8395948728068,21.5073607400996,22.2733753231796,17.331954156352
"AT5G44520",36.771497045761,27.0154183414939,47.5689901915624,37.9580608725248,22.2649757587717,31.0984810701441,28.0071155053842,23.7424029539068
